donc|donc
sui|sui
je|je
por|por
vos|vos
confonduz|confonduz
,|,
##|##
et|et
s’|s’
il|il
est|est
povre|povre
ausiment|ausiment
##|##
d’|d’
onor|onor
m’|m’
avéz|avéz
mis|mis
a|a
noient|noient
,|,
##|##
que|que
de|de
perduz|perduz
est|est
il|il
assez|assez
##|##
e|e
de|de
paubres|paubres
et|et
de|de
*|*
esgaréz|esgaréz
.|.
##|##
«|«
sire|sire
,|,
ce|ce
dit|dit
,|,
quaqopedie|quaqopedie
,|,
##|##
demain|demain
verois|verois
sa|sa
conpagnie|conpagnie
,|,
##|##
les|les
bieus|bieus
chevaus|chevaus
,|,
le|le
beus|beus
ernoi|ernoi
##|##
que|que
misire|misire
meïne|meïne
o|o
soi|soi
.|.
##|##
prodome|prodome
sont|sont
si|si
conpaignon|conpaignon
,|,
##|##
ne|ne
sont|sont
pas|pas
vilein|vilein
ne|ne
garçon|garçon
;|;
##|##
as|as
homes|homes
part|part
quel|quel
est|est
le|le
sire|sire
,|,
##|##
ne|ne
ve|ve
puis|puis
sa|sa
bonté|bonté
dire|dire
»|»
.|.
##|##
delfis|delfis
respont|respont
quaqopedie|quaqopedie
:|:
##|##
«|«
por|por
ce|ce
ne|ne
le|le
vos|vos
di|di
je|je
mie|mie
,|,
##|##
que|que
,|,
se|se
diex|diex
vealt|vealt
,|,
prodom|prodom
puet|puet
estre|estre
.|.
##|##
mes|mes
je|je
ne|ne
sai|sai
encor|encor
son|son
estre|estre
##|##
et|et
de|de
ce|ce
ai|ai
je|je
auques|auques
droit|droit
.|.
##|##
se|se
povre|povre
et|et
perdu|perdu
estoit|estoit
,|,
##|##
tot|tot
ce|ce
que|que
je|je
ai|ai
por|por
lui|lui
pris|pris
##|##
avroie|avroie
perdu|perdu
,|,
ce|ce
m’|m’
est|est
vis|vis
.|.
##|##
segont|segont
le|le
nom|nom
prist|prist
conpagnon|conpagnon
##|##
de|de
poverté|poverté
mauvais|mauvais
garçon|garçon
»|»
.|.
##|##
