$|$||||||
$de|$de||||||
$fu|$fu||||||
$te|$te||||||
-a|-a||||||
-cha3|-cha3||||||
-cit|-cit||||||
-f|-f||||||
-p|-p||||||
-qui|-qui||||||
-reg2|-reg2||||||
conquit|conquit||||||
conseil|conseil||||||
conseilier|conseilier||||||
conseill|conseill||||||
conseilla|conseilla||||||
conseille|conseille||||||
conseiller|conseiller||||||
conseillez|conseillez||||||
conseillier|conseillier||||||
conseillié|conseillié||||||
consel|consel||||||
consent|consent||||||
conseus|conseus||||||
conseüz|conseüz||||||
consiaus|consiaus||||||
consiell|consiell||||||
consiglier|consiglier||||||
consilleroit|consilleroit||||||
consillez|consillez||||||
consoil|consoil||||||
consoille|consoille||||||
cont|cont||||||
conte|conte||||||
contee|contee||||||
conter|conter||||||
contera|contera||||||
contes|contes||||||
contez|contez||||||
contier|contier||||||
contoit|contoit||||||
contra|contra||||||
contramandéz|contramandéz||||||
contrariose|contrariose||||||
contre|contre||||||
contredire|contredire||||||
contredit|contredit||||||
contree|contree||||||
contremandéz|contremandéz||||||
contremont|contremont||||||
contres|contres||||||
contrester|contrester||||||
contrestier|contrestier||||||
contreval|contreval||||||
contr’|contr’||||||
conté|conté||||||
contéz|contéz||||||
conut|conut||||||
convant|convant||||||
convendra|convendra||||||
convenent|convenent||||||
convent|convent||||||
converoit|converoit||||||
convient|convient||||||
convoia|convoia||||||
convoient|convoient||||||
convoise|convoise||||||
convoisse|convoisse||||||
convoite|convoite||||||
convoitise|convoitise||||||
convoitos|convoitos||||||
convoitoz|convoitoz||||||
cop|cop||||||
copes|copes||||||
cops|cops||||||
cor|cor||||||
corage|corage||||||
corages|corages||||||
coraige|coraige||||||
coraile|coraile||||||
coraille|coraille||||||
corans|corans||||||
corant|corant||||||
coranz|coranz||||||
corenz|corenz||||||
corone|corone||||||
coronpu|coronpu||||||
coronpuz|coronpuz||||||
coronéz|coronéz||||||
coroucier|coroucier||||||
corr|corr||||||
corre|corre||||||
cors|cors||||||
cort|cort||||||
cortesies|cortesies||||||
cortois|cortois||||||
cortoises|cortoises||||||
cortoisez|cortoisez||||||
cortoisie|cortoisie||||||
coru|coru||||||
corut|corut||||||
corz|corz||||||
cos|cos||||||
cose|cose||||||
costure|costure||||||
costé|costé||||||
cougent|cougent||||||
cougier|cougier||||||
coup|coup||||||
coupé|coupé||||||
cous|cous||||||
covert|covert||||||
coverte|coverte||||||
covertement|covertement||||||
